property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2ST.inputSignal1Type,inputSignal1Type,http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2ST,http://www.w3.org/2001/XMLSchema#string,"Type of input signal #1 (rotorAngularFrequencyDeviation, busFrequencyDeviation, generatorElectricalPower, generatorAcceleratingPower, busVoltage, or busVoltageDerivative - shall be different than Pss2ST.inputSignal2Type).  Typical value = rotorAngularFrequencyDeviation."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.tb1,tb1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#double,"Voltage regulator denominator (lag) time constant 1 (Tb1) (>=0). Typical value = 22,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE5C.vvlmin,vvlmin,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE5C,http://www.w3.org/2001/XMLSchema#double,"Very low band lower limit (Vvlmin). Typical value = -0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStatic.kq1,kq1,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStatic,http://www.w3.org/2001/XMLSchema#double,First term voltage coefficient for reactive power (<i>K</i><i><sub>q1</sub></i>).  Not used when .staticLoadModelType = constantZ.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC1A.seve1,seve1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC1A,http://www.w3.org/2001/XMLSchema#double,"Exciter saturation function value at the corresponding exciter voltage, <i>Ve</i><i><sub>1</sub></i>, back of commutating reactance (<i>Se[Ve</i><i><sub>1</sub></i><i>]</i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContRotorRIEC.rmax,rmax,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContRotorRIEC,http://www.w3.org/2001/XMLSchema#double,Maximum rotor resistance (<i>r</i><i><sub>max</sub></i>) (&gt; WindContRotorRIEC.rmin). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPID.pmin,pmin,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPID,http://www.w3.org/2001/XMLSchema#double,Minimum gate opening (Pmin). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7B.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7B,http://www.w3.org/2001/XMLSchema#double,"Maximum voltage regulator output (<i>V</i><i><sub>RMAX</sub></i>) (&gt; 0).  Typical value = 5,79."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST3.ty,ty,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST3,http://www.w3.org/2001/XMLSchema#double,"Time constant of fuel valve positioner (<i>Ty</i>) (&gt;= 0).  Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#VAdjIEEE.taoff,taoff,http://iec.ch/TC57/2013/CIM-schema-cim16#VAdjIEEE,http://www.w3.org/2001/XMLSchema#double,"Time that adjuster pulses are off (<i>T</i><i><sub>AOFF</sub></i>) (&gt;= 0).  Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7B.ke,ke,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7B,http://www.w3.org/2001/XMLSchema#double,Exciter constant related to self-excited field (<i>K</i><i><sub>E</sub></i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachineDynamics.statorResistance,statorResistance,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachineDynamics,http://www.w3.org/2001/XMLSchema#double,"Stator (armature) resistance (<i>Rs</i>) (&gt;= 0). Typical value = 0,005."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC2A.efd1,efd1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC2A,http://www.w3.org/2001/XMLSchema#double,"Exciter voltage at which exciter saturation is defined (<i>E</i><i><sub>FD1</sub></i>) (&gt; 0).  Typical value = 3,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C.ifdlim,ifdlim,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C,http://www.w3.org/2001/XMLSchema#double,"OEL inverse time limit active level (Ifdlim). Typical value = 6,58."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam1.t1,t1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam1,http://www.w3.org/2001/XMLSchema#double,Governor lag time constant (<i>T1</i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC2C.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC2C,http://www.w3.org/2001/XMLSchema#double,"Maximum controller output (Vrmax). Typical value = 4,95."
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.kpref,kpref,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,SCL reference scaling factor based on active current (Kpref). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT.ttn1,ttn1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT,http://www.w3.org/2001/XMLSchema#double,Turbine lead time constant (Ttn1) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssSTAB2A.k3,k3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssSTAB2A,http://www.w3.org/2001/XMLSchema#double,"Gain (<i>K3</i>).  Typical value = 0,25."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2B.t1,t1,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2B,http://www.w3.org/2001/XMLSchema#double,"Lead/lag time constant (<i>T1</i>) (&gt;= 0).  Typical value = 0,12."
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL1C.kioex,kioex,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL1C,http://www.w3.org/2001/XMLSchema#double,"SCL integral gain (overexcited range) (Kioex). Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C.voelmax,voelmax,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C,http://www.w3.org/2001/XMLSchema#double,OEL PI control upper limit (Voelmax). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT.kpt,kpt,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT,http://www.w3.org/2001/XMLSchema#double,Load limiter proportional gain (Kpt). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL2C.tb1oel,tb1oel,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL2C,http://www.w3.org/2001/XMLSchema#double,"OEL regulator numerator (lead) time constant 1 (Tb1oel) (>=0). Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2.ovtm2,ovtm2,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2,http://www.w3.org/2001/XMLSchema#double,Over voltage trip time 2 (OVtm2) (>=0). SVC trips if voltage is above OV2 for this time. 
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.fl2,fl2,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Flowgate 2 (<i>Fl2</i>).  Flow value for gate position point 2 for lookup table representing water flow through the turbine as a function of gate position to produce steady state flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt.velcl,velcl,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt,http://www.w3.org/2001/XMLSchema#double,"Maximum gate closing velocity (Vel_cl). Typical value = -0,33."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK.k,k,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://www.w3.org/2001/XMLSchema#double,Gain (<i>K</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST3.tac,tac,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST3,http://www.w3.org/2001/XMLSchema#double,"Fuel control time constant (<i>Tac</i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcREXS.nvphz,nvphz,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcREXS,http://www.w3.org/2001/XMLSchema#double,Pickup speed of V/Hz limiter (<i>Nvphz</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A.vimin,vimin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A,http://www.w3.org/2001/XMLSchema#double,Minimum voltage regulator input limit (<i>V</i><i><sub>IMIN</sub></i>) (&lt; 0).  Typical value = -10.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C.kir,kir,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C,http://www.w3.org/2001/XMLSchema#double,Voltage regulator integral gain (Kir). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccBESS.ipmin,ipmin,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccBESS,http://www.w3.org/2001/XMLSchema#double,"Active current lower limit (Ipmin). It should take on the negative value of Ipmax to allow for charging as well as discharging. Typical value = -1,33."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2.tout,tout,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2,http://www.w3.org/2001/XMLSchema#double,Discharge time for mechanically switched capacitors (Tout) (>=0). Typical value = 300.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA,http://www.w3.org/2001/XMLSchema#double,"Converter time constant (Tg) (>=0). Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2.tauemin,tauemin,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2,http://www.w3.org/2001/XMLSchema#double,Minimum electrical generator torque (<i>tau</i><sub>emin</sub>). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.tb2,tb2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#double,"Voltage regulator denominator (lag) time constant 2 (Tb2) (>=0). Typical value = 0,13."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinearA.dt,dt,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinearA,http://www.w3.org/2001/XMLSchema#double,Turbine damping factor (Dt). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroDD.mwbase,mwbase,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroDD,http://www.w3.org/2001/XMLSchema#double,Base for power values (<i>MWbase</i>) (&gt;0).  Unit = MW.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C.inputSignal1Kind,inputSignal1Kind,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C,http://www.w3.org/2001/XMLSchema#string,"Type of input signal #1 (rotorSpeed, rotorAngularFrequencyDeviation, busFrequencyDeviation, busFrequency).  Typical value = rotorAngularFrequencyDeviation."
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType1IEEEPFController.vvtmax,vvtmax,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType1IEEEPFController,http://www.w3.org/2001/XMLSchema#double,Maximum machine terminal voltage needed for pf/var controller to be enabled (<i>V</i><i><sub>VTMAX</sub></i>) (&gt; PFVArType1IEEEPFController.vvtmin).
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEPFController.kipf,kipf,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEPFController,http://www.w3.org/2001/XMLSchema#double,Power factor controller integral gain (Kipf). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroR.gv6,gv6,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroR,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 6, PU gv (<i>Gv6</i>).  Typical value = 0."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinearB.h0,h0,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinearB,http://www.w3.org/2001/XMLSchema#double,Turbine head (H0). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4.gv3,gv3,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 3, PU gv (<i>Gv3</i>)  (= 0 for simple, &gt; GovHydro4.gv2 for Francis/Pelton and Kaplan). Typical value for Francis/Pelton = 0,7, Kaplan = 0,7."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.vup,vup,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,"Overvoltage condition trigger voltage (Vup). Typical value = 1,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE1.vucmax,vucmax,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE1,http://www.w3.org/2001/XMLSchema#double,"UEL maximum limit for operating point phasor magnitude (<i>V</i><i><sub>UCMAX</sub></i>).  Typical value = 5,8."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPitchAngleIEC.dthetamax,dthetamax,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPitchAngleIEC,http://www.w3.org/2001/XMLSchema#double,Maximum pitch positive ramp rate (<i>dtheta</i><i><sub>max</sub></i>) (&gt; WindContPitchAngleIEC.dthetamin). It is a type-dependent parameter. Unit = degrees / s. 
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.tenoel,tenoel,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,"Overexcited activation delay time (Tenoel) (>=0). Typical value = 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.titap,titap,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#double,Potential circuit phase angle (degrees) (Titap). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroIEEE0.t4,t4,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroIEEE0,http://www.w3.org/2001/XMLSchema#double,Water starting time (<i>T4</i>) (&gt;= 0). 
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA.p2,p2,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA,http://www.w3.org/2001/XMLSchema#double,Power point 2 corresponding to the six sets of parameters.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssSH.k,k,http://iec.ch/TC57/2013/CIM-schema-cim16#PssSH,http://www.w3.org/2001/XMLSchema#double,Main gain (<i>K</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C.kn,kn,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C,http://www.w3.org/2001/XMLSchema#double,"Rate feedback excitation system stabilizer gain (Kn). Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC.pdtdmax,pdtdmax,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC,http://www.w3.org/2001/XMLSchema#double,Maximum active drive train damping power (<i>p</i><sub>DTDmax</sub>). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C.vb2max,vb2max,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C,http://www.w3.org/2001/XMLSchema#double,Maximum available compound field voltage (Vb2max). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST3A.vimin,vimin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST3A,http://www.w3.org/2001/XMLSchema#double,"Minimum voltage regulator input limit (<i>Vimin</i>) (&lt; 0).  Typical value = -0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssSK.t2,t2,http://iec.ch/TC57/2013/CIM-schema-cim16#PssSK,http://www.w3.org/2001/XMLSchema#double,"Filter time constant (<i>T</i><i><sub>2</sub></i>) (&gt; 0,005).  Typical value = 0,35."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST3.t3,t3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST3,http://www.w3.org/2001/XMLSchema#double,"Time constant (<i>T3</i>) (&gt;= 0).  Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.tvtscl,tvtscl,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,"Terminal voltage transducer time constant (Tvtscl) (>=0). Typical value = 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcOEX3T.ka,ka,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcOEX3T,http://www.w3.org/2001/XMLSchema#double,Gain (<i>K</i><i><sub>A</sub></i>).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID.gv4,gv4,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 4, PU gv (<i>Gv4</i>).  Typical value = 0."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEETGOV5.tf,tf,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEETGOV5,http://www.w3.org/2001/XMLSchema#double,Fuel supply time constant (Tf) (>=0). Typical value = 25.
http://iec.ch/TC57/2013/CIM-schema-cim16#ProprietaryParameterDynamics.DiscontinuousExcitationControlUserDefined,DiscontinuousExcitationControlUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#ProprietaryParameterDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscontinuousExcitationControlUserDefined,Proprietary user-defined model with which this parameter is associated.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR7.k3,k3,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR7,http://www.w3.org/2001/XMLSchema#double,Gain (<i>K</i><i><sub>3</sub></i>).  Typical value = 3.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST2.trate,trate,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST2,http://www.w3.org/2001/XMLSchema#double,Turbine rating (<i>Trate</i>).  Unit = MW.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroTwoDimIEC.thetav2,thetav2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroTwoDimIEC,http://www.w3.org/2001/XMLSchema#double,Blade angle at twice rated wind speed (<i>theta</i><i><sub>v2</sub></i>). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcCZ.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcCZ,http://www.w3.org/2001/XMLSchema#double,Regulator time constant (<i>Ta</i>) (&gt;= 0).
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineTimeConstantReactance.xQuadSync,xQuadSync,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineTimeConstantReactance,http://www.w3.org/2001/XMLSchema#double,"Quadrature-axis synchronous reactance (<i>Xq</i>) (&gt;= SynchronousMachineTimeConstantReactance.xQuadTrans).
The ratio of the component of reactive armature voltage, due to the quadrature-axis component of armature current, to this component of current, under steady state conditions and at rated frequency.  Typical value = 1,6."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.gv4,gv4,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Gate 4 (<i>Gv4</i>).  Gate Position value for point 4 for lookup table representing water flow through the turbine as a function of gate position to produce steady state flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C.kvl1,kvl1,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://www.w3.org/2001/XMLSchema#double,Very low band differential filter gain (Kvl1). Typical value = 66.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2A.ke,ke,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2A,http://www.w3.org/2001/XMLSchema#double,Exciter constant related to self-excited field (<i>K</i><i><sub>E</sub></i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C.kr,kr,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C,http://www.w3.org/2001/XMLSchema#double,"Gain associated with regulator and alternator field power supply (Kr). Typical value = 3,77."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.tob1,tob1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#double,OEL regulator denominator (lag) time constant 1 (Tob1) (>=0). Typical value = 18.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCB.tfltr,tfltr,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCB,http://www.w3.org/2001/XMLSchema#double,"Filter time constant for voltage measurement (Tfltr) (>=0). Typical range from 0,02 to 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#CSCDynamics.CSConverter,CSConverter,http://iec.ch/TC57/2013/CIM-schema-cim16#CSCDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,Current source converter to which current source converter dynamics model applies.
http://iec.ch/TC57/2013/CIM-schema-cim16#DERIEEEType1.WattVarSettings,WattVarSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#DERIEEEType1,http://iec.ch/TC57/2013/CIM-schema-cim16#WattVarSettings,Watt var settings with which this DER IEEE type 1 model is associated.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbCIGREHRSGST.bv,bv,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbCIGREHRSGST,http://www.w3.org/2001/XMLSchema#double,"Steam dynamics constant (Bv). Typical value = 0,316227."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorUserDefined.proprietary,proprietary,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorUserDefined,http://www.w3.org/2001/XMLSchema#boolean,"Behaviour is based on a proprietary model as opposed to a detailed model.
true = user-defined model is proprietary with behaviour mutually understood by sending and receiving applications and parameters passed as general attributes
false = user-defined model is explicitly defined in terms of control blocks and their input and output signals."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA.ivpl1,ivpl1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA,http://www.w3.org/2001/XMLSchema#double,"LVPL gain breakpoint [pu current/pu voltage] (lvpl1). Typical value = 1,22."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL2C.voelmin2,voelmin2,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL2C,http://www.w3.org/2001/XMLSchema#double,Minimum OEL lead-lag 1 output limit (Voelmin2). Typical value = -100.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C.vsi2max,vsi2max,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://www.w3.org/2001/XMLSchema#double,Input signal #2 maximum limit (Vsi2max). Typical value = 2.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST4B.kg,kg,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST4B,http://www.w3.org/2001/XMLSchema#double,Feedback gain constant of the inner loop field regulator (<i>Kg</i>) (&gt;= 0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA.dbd2,dbd2,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDERA,http://www.w3.org/2001/XMLSchema#double,"Upper voltage deadband (under-voltage) (dbd2) (>=0). Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindRefFrameRotIEC.upll1,upll1,http://iec.ch/TC57/2013/CIM-schema-cim16#WindRefFrameRotIEC,http://www.w3.org/2001/XMLSchema#double,Voltage below which the angle of the voltage is filtered and possibly also frozen (<i>u</i><i><sub>PLL1</sub></i>). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGASTWD.cf2,cf2,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGASTWD,http://www.w3.org/2001/XMLSchema#double,"Coefficient defining fuel flow where power output is 0 % (<i>Cf2</i>).  Synchronous but no output.  Typically 0,23 x K<sub>hhv </sub>(23 % fuel flow). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A.efd1,efd1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A,http://www.w3.org/2001/XMLSchema#double,"Exciter voltage at which exciter saturation is defined (<i>Efd</i><i><sub>1</sub></i>) (&gt; 0).  Typical value = 3,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4.tc,tc,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4,http://www.w3.org/2001/XMLSchema#double,"Control valves rate closing time (<i>Tc</i>) (&gt;= 0).  Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST4.bp,bp,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST4,http://www.w3.org/2001/XMLSchema#double,"Droop (<i>b</i><i><sub>p</sub></i>).  Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST1.a,a,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST1,http://www.w3.org/2001/XMLSchema#double,"Turbine power time constant numerator scale factor (<i>a</i>).  Typical value = 0,8."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4.mflag,mflag,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4,http://www.w3.org/2001/XMLSchema#integer,"If set to 1, monitor the reactive current on the ""from"" end going in the direction of ""from"" to ""to"" end. If set to 0, monitor the reactive current on the ""to"" end going in the direction of ""from"" to ""to"" end. "
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2A.vrmax,vrmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST2A,http://www.w3.org/2001/XMLSchema#double,Maximum voltage regulator outputs (<i>V</i><i><sub>RMAX</sub></i>) (&gt; 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC2A.vrmin,vrmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC2A,http://www.w3.org/2001/XMLSchema#double,Minimum voltage regulator outputs (<i>Vrmin</i>) (&lt; 0).  Typical value = -95.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3A.vmmax,vmmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3A,http://www.w3.org/2001/XMLSchema#double,Maximum inner loop output (<i>V</i><i><sub>MMax</sub></i>) (&gt; 0).  Typical value = 1.
