class,super_class,label,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC6A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC6A,"IEEE 421.5-2005 type AC6A model. The model represents field-controlled alternator-rectifier excitation systems with system-supplied electronic voltage regulators.  The maximum output of the regulator, <i>V</i><i><sub>R</sub></i>, is a function of terminal voltage, <i>V</i><i><sub>T</sub></i>. The field current limiter included in the original model AC6A remains in the 2005 update.
Reference: IEEE 421.5-2005, 6.6. 
According to IEEE 421.5-2016, 7.12 the AC6A excitation system model is being superseded by the model AC6C (ExcIEEEAC6C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV3,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovSteamFV3,Simplified GovSteamIEEE1 steam turbine governor with Prmax limit and fast valving.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotorWECC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,LoadMotorWECC,"Three-phase Motor used in the WECC Dynamic Composite Load Model (CMPLDW).

Reference: Technical Reference on the Composite Load Model No3002019209."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantQControlIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindPlantQControlIEC,"Wind plant reactive power control module.
Reference: IEC 61400-27-1:2020, 7.9.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType1bIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC,WindGenTurbineType1bIEC,"Wind turbine IEC type 1B.

Reference: IEC 61400-27-1:2015, 5.5.2.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,PowerSystemStabilizerDynamics,"Power system stabilizer function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST3A,"IEEE 421.5-2005 type ST3A model.  Some static systems utilize a field voltage control loop to linearize the exciter control characteristic. This also makes the output independent of supply source variations until supply limitations are reached.  These systems utilize a variety of controlled-rectifier designs: full thyristor complements or hybrid bridges in either series or shunt configurations. The power source can consist of only a potential source, either fed from the machine terminals or from internal windings. Some designs can have compound power sources utilizing both machine potential and current. These power sources are represented as phasor combinations of machine terminal current and voltage and are accommodated by suitable parameters in model type ST3A which is represented by ExcIEEEST3A.
Reference: IEEE 421.5-2005, 7.3. 
According to IEEE 421.5-2016, 8.6 the ST3A excitation system model is being superseded by the model ST3C (ExcIEEEST3C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGTA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGTA,"WECC Drive-Train Model.

Reference: Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083."
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2B,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,Pss2B,Modified IEEE PSS2B.  Extra lead/lag (or rate) block added at end (up to 4 lead/lags total).
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindGenType3IEC2,Parent class supporting relationships to IEC wind turbines type 3 generator system module of IEC type 3A and 3B.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroTwoDimIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindAeroTwoDimIEC2,"Two-dimensional aerodynamic module.  
Reference: IEC 61400-27-1:2020, 7.2.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE6C,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssIEEE6C,"IEEE 421.5-2016 PSS6C power system stabilizer model. This model has 2 input signals. They have the following fixed types (expressed in terms of InputSignalKind values): the first one (Vsi1) is of generatorElectricalPower type and the second one (Vsi2) is of rotorAngleFrequencyDeviation type. The signals are used to derive an equivalent mechanical power signal. By properly combining this signal with electrical power a signal proportional to accelerating power is produced.

Reference: IEEE 421.5-2016, 9.11."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO1,http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensatorSystemDynamics,SVSMO1,"Dynamic (time domain) generic model type SYSMO1 for a static var system that is comprised of a thyristor-based SVC potentially coupled with coordinated mechanically switched shunts. Furthermore, it is assumed that at least one thyristor controlled reactor (TCR) branch exists. For the purpose of positive sequence simulations, the SVC can be modelled as a smoothly and continuously controllable susceptance throughout its entire range.

Reference: Generic Static Var System Models for the Western Electricity Coordinating Council, 2011."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC,WindTurbineType3IEC,Parent class supporting relationships to IEC wind turbines type 3 including their control models.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWClinear,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroWaterColumnDynamics,TurbIEEEHydroWClinear,"Linear turbine-water column model.

Reference: IEEE PES-TR1, 4.3, Figure 4-8."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,LoadAirCoWECC,"Single-phase Air Conditioner used in the WECC Dynamic Composite Load Model (CMPLDW).

Reference: Technical Reference on the Composite Load Model No3002019209."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC1C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC1C,"IEEE 421.5-2016 AC1C excitation system model. It consists of an alternator main exciter feeding its output via non-controlled rectifiers. The exciter does not employ self-excitation, and the voltage regulator power is taken from a source that is not affected by external transients.

Reference: IEEE 421.5-2016, 7.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContQIEC,"Q control model.
Reference: IEC 61400-27-1:2015, 5.6.5.7."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssRQB,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssRQB,"Power system stabilizer type RQB. This power system stabilizer is intended to be used together with excitation system type ExcRQB, which is primarily used in nuclear or thermal generating units."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,WeccDynamics,Parent class supporting relationships to WECC standard models.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC2,WindTurbineType3IEC2,Parent class supporting relationships to IEC wind turbines type 3 including their modules.
http://iec.ch/TC57/2013/CIM-schema-cim16#VAdjIEEE,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageAdjusterDynamics,VAdjIEEE,"IEEE voltage adjuster which is used to represent the voltage adjuster in either a power factor or VAr control system.
Reference: IEEE 421.5-2005, 11.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantFreqPcontrolIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindPlantFreqPcontrolIEC,"Frequency and active power controller model.
Reference: IEC 61400-27-1:2015, Annex D."
http://iec.ch/TC57/2013/CIM-schema-cim16#ProprietaryParameterDynamics,,ProprietaryParameterDynamics,
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltVarSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,VoltVarSettings,"Volt Var Settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAggregate,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadDynamics,LoadAggregate,"Aggregate loads are used to represent all or part of the real and reactive load from one or more loads in the static (power flow) data. This load is usually the aggregation of many individual load devices and the load model is an approximate representation of the aggregate response of the load devices to system disturbances.
Standard aggregate load model comprised of static and/or dynamic components.  A static load model represents the sensitivity of the real and reactive power consumed by the load to the amplitude and frequency of the bus voltage. A dynamic load model can be used to represent the aggregate response of the motor components of the load."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC2A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcDC2A,"Modified IEEE DC2A direct current commutator exciter with speed input, one more leg block in feedback loop and without underexcitation limiters (UEL) inputs.  DC type 2 excitation system model with added speed multiplier, added lead-lag, and voltage-dependent limits."
http://iec.ch/TC57/2013/CIM-schema-cim16#EquipmentContainer,http://iec.ch/TC57/2013/CIM-schema-cim16#ConnectivityNodeContainer,EquipmentContainer,A modelling construct to provide a root class for containing equipment. 
http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensator,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,StaticVarCompensator,"A facility for providing variable and controllable shunt reactive power. The SVC typically consists of a stepdown transformer, filter, thyristor-controlled reactor, and thyristor-switched capacitor arms.

The SVC may operate in fixed MVar output mode or in voltage control mode. When in voltage control mode, the output of the SVC will be proportional to the deviation of voltage at the controlled bus from the voltage setpoint.  The SVC characteristic slope defines the proportion.  If the voltage at the controlled bus is equal to the voltage setpoint, the SVC MVar output is zero."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC8C,"IEEE 421.5-2016 AC8C excitation system model. It consists of PID control, with separate constants for the proportional, integral and derivative gains. It can be used to represent static voltage regulators applied to brushless excitation systems.

Reference: IEEE 421.5-2016, 7.17."
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType1Dynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,PFVArControllerType1Dynamics,"Power factor or VAr controller type 1 function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ConstantPowerFactorSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ConstantPowerFactorSettings,"Constant Power Factor Settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindDynamicsLookupTable2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindDynamicsLookupTable2,Look up table for the purpose of wind standard models.
http://iec.ch/TC57/2013/CIM-schema-cim16#RateOfChangeOfPowerRelay,http://iec.ch/TC57/2013/CIM-schema-cim16#RelayDynamics,RateOfChangeOfPowerRelay,Rate of change of power relay.
http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensatorDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,StaticVarCompensatorDynamics,"Static var compensator whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimX1,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcitationLimiterDynamics,UnderexcLimX1,"<font color=""#0f0f0f"">Allis-Chalmers minimum excitation limiter.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ProtectionEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,ProtectionEquipment,"An electrical device designed to respond to input conditions in a prescribed manner and after specified conditions are met to cause contact operation or similar abrupt change in associated electric control circuits, or simply to display the detected condition. Protection equipment is associated with conducting equipment and usually operate circuit breakers."
http://iec.ch/TC57/2013/CIM-schema-cim16#HVDCInterconnectionUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#HVDCInterconnectionDynamics,HVDCInterconnectionUserDefined,"HVDC interconnection function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantControlCommIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindPlantControlCommIEC,"Wind power plant control and communication. 
Reference: IEC 61400-27-1:2020, 6.4.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWT12T,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWT12T,"WECC Two-mass Drive Train Model.

Reference: [1] Model User Guide for Generic Renewable Energy System Models, EPRI, Palo Alto, CA: 2018, 3002014083.
[2] https://www.esig.energy/wiki-main-page/wt1-generic-wind-model/."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC1C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEDC1C,"IEEE 421.5-2016 DC1C excitation system model. It is used to represent field controlled DC commutator exciters with continuously acting voltage regulators (especially the direct-acting rheostatic, rotating amplifier, and magnetic amplifier types).

Reference: IEEE 421.5-2016, 6.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroIEEE2,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroIEEE2,"IEEE hydro turbine governor model represents plants with straightforward penstock configurations and hydraulic-dashpot governors.
Ref<font color=""#0f0f0f"">erence: IEEE Transactions on Power Apparatus and Systems, November/December 1973, Volume PAS-92, Number 6, <i><u>Dynamic Models for Steam and Hydro Turbines in Power System Studies</u></i>, page 1904.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageCompensatorUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageCompensatorDynamics,VoltageCompensatorUserDefined,"Voltage compensator function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ConnectivityNodeContainer,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,ConnectivityNodeContainer,A base class for all objects that may contain connectivity nodes or topological nodes.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbLCFB1,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineLoadControllerDynamics,TurbLCFB1,Turbine load controller model developed by WECC. This model represents a supervisory turbine load controller that acts to maintain turbine power at a set value by continuous adjustment of the turbine governor speed-load reference. This model is intended to represent slow reset 'outer loop' controllers managing the action of the turbine governor.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType4bIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType4IEC2,WindTurbineType4bIEC2,"Wind turbine IEC type 4B.
Reference: IEC 61400-27-1:2020, 6.2.5.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssIEEE4C,"IEEE 421.5-2016 PSS4C power system stabilizer model. It is based on multiple working frequency bands. Four separate bands respectively dedicated to the very low-, low-, intermediate-, and high-frequency modes of oscillations are used in this delta-omega (speed input) PSS.
This model has 2 input signals. They have the following fixed types (expressed in terms of InputSignalKind values): the first one is of rotorAngleFrequencyDeviation type and the second one is of generatorElectricalPower type.

Reference: IEEE 421.5-2016, 9.9."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGASTWD,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovGASTWD,"Woodward™ gas turbine governor. 
[Footnote: Woodward gas turbines are an example of suitable products available commercially. This information is given for the convenience of users of this document and does not constitute an endorsement by IEC of these products.] ."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineLoadControllerDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,TurbineLoadControllerDynamics,"Turbine load controller function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,ConductingEquipment,The parts of the AC power system that are designed to carry current or that are conductively connected through terminals.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL4C,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLimIEEEOEL4C,"IEEE 421.5-2016 OEL4C overexcitation limiter model. This model acts to modify system excitation to limit reactive power from the generator. When generator reactive power output becomes greater than the adjustable pick-up value, the limiter
should act to decrease excitation after a fixed-time delay. This limiter is also sometimes referred to as a var limiter. When applied to a conventional synchronous machine, this var limiter would modify the shape of the capability curve of the equipment and, possibly, reduce the reactive capability in the overexcited region.

Reference: IEEE 421.5-2016, 10.7."
http://iec.ch/TC57/2013/CIM-schema-cim16#ServiceSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ServiceSettings,"Service settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPitchAngleIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContPitchAngleIEC,"Pitch angle control model.
Reference: IEC 61400-27-1:2015, 5.6.5.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss1A,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,Pss1A,Single input power system stabilizer. It is a modified version in order to allow representation of various vendors' implementations on PSS type 1A.
http://iec.ch/TC57/2013/CIM-schema-cim16#LinearCommunicationIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#CommunicationIEC,LinearCommunicationIEC,"Linear communication module.
Reference: IEC 61400-27-1:2020, 7.10.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST6C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST6C,"IEEE 421.5-2016 ST6C excitation system model. It consists of a PI voltage regulator with an inner loop field voltage regulator and pre-control. The field voltage regulator implements a proportional control. The pre-control and the delay in the feedback circuit increase the dynamic response.

Reference: IEEE 421.5-2016, 8.13."
http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,RotatingMachine,A rotating machine which may be used as a generator or motor.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccWTGIBFFRA,"WECC WTGIBFFR_A model. Auxiliary control model representing the so-called inertial-based fast-frequency response (IBFFR) controls.

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadDynamics,LoadUserDefined,Load whose dynamic behaviour is described by a user-defined model.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEGT1,http://iec.ch/TC57/2013/CIM-schema-cim16#CombinedCycleGasTurbineDynamics,GovIEEEGT1,"Simplified gas turbine model.

Reference: IEEE PES-TR1, 3.1.2.5."
http://iec.ch/TC57/2013/CIM-schema-cim16#VCompIEEEType1,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageCompensatorDynamics,VCompIEEEType1,"<font color=""#0f0f0f"">Terminal voltage transducer and load compensator (Type 1). This model is common to all excitation system models described in the IEEE Standard. </font>
<font color=""#0f0f0f"">Parameter details:</font>
<font color=""#0f0f0f"">- If <i>Rc</i> and <i>Xc</i> are set to zero, the l</font>oad compensation is not employed and the behaviour is as a simple sensing circuit.
- If all parameters (<i>Rc</i>, <i>Xc</i> and <i>Tr</i>) are set to zero, the standard model VCompIEEEType1 is bypassed.
Reference: IEEE 421.5-2005, 4 and IEEE 421.5-2016, 5. "
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStatic,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,LoadStatic,General static load. This model represents the sensitivity of the real and reactive power consumed by the load to the amplitude and frequency of the bus voltage.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcRQB,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcRQB,"Excitation system type RQB (four-loop regulator, regulateur quatre boucles, developed in France) primarily used in nuclear or thermal generating units. This excitation system shall be always used together with power system stabilizer type PssRQB.   "
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroMech,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGovernorDynamics,GovIEEEHydroMech,"Mechanical hydraulic governor model.

Reference: IEEE PES-TR1, 4.2, Figure 4-3."
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageTripSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,VoltageTripSettings,"Voltage Trip Settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2Dynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,WindTurbineType1or2Dynamics,Parent class supporting relationships to wind turbines type 1 and type 2 and their control models.  Generator model for wind turbine of type 1 or type 2 is a standard asynchronous generator model.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST1C,"IEEE 421.5-2016 ST1C excitation system model. It is a potential-source–controlled rectifier excitation system intended to represent systems in which excitation power is supplied through a transformer from the generator terminals or the unit’s auxiliaries bus, and is regulated by a controlled rectifier.

Reference: IEEE 421.5-2016, 8.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcANS,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcANS,Italian excitation system. It represents static field voltage or excitation current feedback excitation system.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContPType3IEC2,"P control module type 3.
Reference: IEC 61400-27-1:2020, 7.7.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamBB,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovSteamBB,Brown Boveri (BB) steam turbine governor model.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPID,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGovernorDynamics,GovIEEEHydroPID,"Hydro PID governor.

Reference: IEEE PES-TR1, 4.2, Figure 4-4."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantPControlIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindPlantPControlIEC,"Wind plant active power control module.
Reference: IEC 61400-27-1:2020, 7.9.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#MechanicalLoadUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#MechanicalLoadDynamics,MechanicalLoadUserDefined,"Mechanical load function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4aIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContPType4aIEC2,"P control module type 4A.
Reference: IEC 61400-27-1:2020, 7.7.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineTimeConstantReactance,http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineDynamics,AsynchronousMachineTimeConstantReactance,"Parameter details:
<ol>
	<li>If <i>X'' </i>=<i> X'</i>, a single cage (one equivalent rotor winding per axis) is modelled.</li>
	<li>The “<i>p</i>” in the attribute names is a substitution for a “prime” in the usual parameter notation, e.g. <i>tpo</i> refers to <i>T'o</i>.</li>
</ol>
The parameters used for models expressed in time constant reactance form include:
- RotatingMachine.ratedS (<i>MVAbase</i>);
- RotatingMachineDynamics.damping (<i>D</i>);
- RotatingMachineDynamics.inertia (<i>H</i>);
- RotatingMachineDynamics.saturationFactor (<i>S1</i>);
- RotatingMachineDynamics.saturationFactor120 (<i>S12</i>);
- RotatingMachineDynamics.statorLeakageReactance (<i>Xl</i>);
- RotatingMachineDynamics.statorResistance (<i>Rs</i>);
- .xs (<i>Xs</i>);
- .xp (<i>X'</i>);
- .xpp (<i>X''</i>);
- .tpo (<i>T'o</i>);
- .tppo (<i>T''o</i>)."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamEU,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovSteamEU,Simplified boiler and steam turbine with PID governor.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantDynamics2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantDynamics,WindPlantDynamics2,Parent class supporting relationships to wind turbines type 3 and type 4 and wind plant IEC and user-defined wind plants including their control models.
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType1UserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType1Dynamics,PFVArControllerType1UserDefined,"Power factor or VAr controller type 1 function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPID,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroPID,PID governor and turbine.
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEPFController,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArControllerType2Dynamics,PFVArType2CIEEEPFController,"IEEE 421.5-2016 power factor controller Type 2 model. It is a summing point type controller and makes up the outside loop of a two-loop system. This power factor controller should be implemented as a slow PI controller acting as the outside loop, while the voltage regulator forms the inner loop and is implemented as a fast controller.

Reference: IEEE 421.5-2016, 13.6."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindDynamicsLookupTable,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindDynamicsLookupTable,Look up table for the purpose of wind standard models.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam0,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovSteam0,A simplified steam turbine governor.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST1,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssPTIST1,PTI microprocessor-based stabilizer type 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssSH,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssSH,"Siemens<sup>TM</sup> “H infinity” power system stabilizer with generator electrical power input.
[Footnote: Siemens ""H infinity"" power system stabilizers are an example of suitable products available commercially. This information is given for the convenience of users of this document and does not constitute an endorsement by IEC of these products.]."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4Dynamics,WindTurbineType3or4IEC,Parent class supporting relationships to IEC wind turbines type 3 and type 4 including their control models.
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineDynamics,SynchronousMachineUserDefined,Synchronous machine whose dynamic behaviour is described by a user-defined model.
